ACTIVITY,TIME,SL
2,5861.35,7274.5
0,29772.3,844064.0
2,6703.59,11857.2
0,12370.1,33326.0
2,10525.7,37992.0
0,9281.72,29930.0
4,5045.96,3694.63
0,14679.6,112509.0
0,12576.8,132848.0
0,13485.9,139419.0
0,20476.4,340133.0
2,15908.2,160976.0
4,6335.75,6659.97
4,5624.65,3355.85
3,12201.1,60692.1
3,6737.37,4995.12
1,5072.21,4350.66
0,7311.42,8034.0
4,9338.77,10286.0
0,8486.81,22526.0
3,11250.8,113779.0
4,10018.4,36583.6
3,9185.13,52499.6
2,11382.2,73692.9
2,5125.96,4415.91
3,4264.75,2017.0
4,5907.11,7038.84
0,8136.69,17344.0
2,5798.52,3488.97
0,16865.0,72085.6
0,14156.5,87086.0
4,8541.95,13484.5
3,15147.0,59803.5
5,6360.39,3892.08
0,5192.84,3965.0
5,7816.12,9180.41
0,13127.1,92755.0
3,12972.2,60689.8
4,9791.07,26618.1
4,12049.5,29971.3
0,4808.28,6920.0
0,8880.22,19677.0
0,12844.9,96530.0
0,8921.57,26722.0
0,11228.2,69214.0
3,13474.3,141903.0
0,7157.98,17570.0
0,5132.79,2480.0
3,20679.4,244912.0
3,9736.87,28280.6
5,7642.99,7037.49
2,21041.9,184844.0
4,6614.71,6573.33
2,5202.34,4216.29
4,5434.34,3360.47
0,9251.13,36102.0
0,15321.1,124995.0
3,8897.84,26610.1
4,7471.02,4142.95
4,7612.23,14274.7
3,13462.6,143279.0
0,9712.34,44845.0
1,9416.52,17256.4
4,14265.6,83025.8
0,8302.25,8002.0
5,9366.64,26963.4
2,14805.5,59485.2
3,9482.04,24961.1
4,9880.55,26813.1
3,4266.45,1950.04
3,22013.3,243999.0
1,6039.8,4764.71
5,15109.1,79494.5
0,19614.2,501801.0
0,13678.4,57335.0
0,14263.2,173087.0
3,7947.95,11615.2
2,3802.24,1450.03
0,34825.9,1508290.0
0,11097.1,47352.0
4,12905.0,45820.1
4,8300.37,20427.3
3,8828.33,25795.7
0,12397.3,56581.0
3,8668.38,26652.7
4,7566.88,9185.08
3,14895.7,171310.0
4,18525.2,160511.0
5,8137.95,24631.5
2,11889.2,70734.7
0,16108.5,128794.0
5,9741.53,36221.1
0,10644.1,22722.0
3,4846.2,3128.27
0,19809.0,285086.0
5,8376.66,12591.9
2,4087.9,1919.47
5,6970.9,6444.04
0,9770.75,26850.0
5,11964.7,48695.9
2,5332.46,3421.08
3,9820.94,10516.1
1,12304.4,73472.9
3,7108.35,4499.7
2,5854.02,7520.58
4,5370.49,4013.44
3,9300.58,27565.9
4,4344.66,4011.06
2,20757.1,159488.0
4,14057.1,47240.1
4,13119.7,60608.3
1,2529.04,46.0085
0,9011.15,20828.0
2,15662.6,116426.0
3,23765.4,268828.0
5,8638.07,16466.5
3,10648.0,39048.1
5,9999.91,12377.3
2,13661.6,46022.4
4,10246.7,27628.7
3,20066.1,179683.0
3,6993.15,5263.25
3,15397.7,60046.8
0,18186.1,249602.0
3,5566.15,9981.57
2,3977.65,2186.52
4,25014.5,287781.0
3,12327.2,79097.0
0,12966.8,121213.0
1,12167.1,73501.7
4,4599.92,4038.0
3,6252.59,7446.61
4,22125.7,516168.0
2,10824.1,34776.3
0,16304.5,123388.0
3,13054.1,50522.2
0,8506.9,14673.0
3,8539.76,12037.1
0,11718.0,29056.0
0,10073.5,23619.0
0,21581.5,434951.0
0,19999.5,298364.0
4,5587.39,4236.11
3,10354.9,48742.6
4,10202.4,35610.3
5,10079.0,33874.0
0,11567.0,65527.0
3,9931.83,27002.7
2,3779.18,2163.92
4,23758.5,316148.0
0,16800.8,105041.0
3,25002.3,303703.0
2,21376.3,169002.0
3,21129.1,200444.0
0,14016.5,49518.0
3,8081.66,25410.6
2,4749.81,4297.99
0,13196.9,102202.0
0,18916.8,240183.0
4,5002.0,2367.17
4,13029.7,73230.5
4,13111.8,142314.0
4,6651.48,3925.17
0,9793.43,31373.0
4,8053.47,25382.7
3,7982.94,25708.7
3,9258.02,38792.2
2,22297.6,410199.0
4,4295.97,1308.07
2,19288.3,147427.0
3,5161.0,3202.11
3,6131.69,7523.34
0,8731.22,47679.0
3,9880.61,51664.6
3,9555.61,39280.7
0,21687.9,271401.0
0,7292.61,12627.0
5,8194.91,4793.26
0,11312.3,50808.0
0,6909.55,8116.0
2,13307.8,51370.1
4,8890.69,28084.7
4,10314.5,26861.9
3,14478.6,142020.0
2,5704.25,4205.56
3,12748.4,46877.9
4,4890.35,2889.53
0,11993.5,39628.0
3,13267.7,91675.6
2,5858.6,4149.47
2,17731.4,163471.0
4,22061.4,256686.0
3,8322.4,12208.9
3,15798.9,109359.0
0,8115.23,25661.0
4,8398.57,20675.5
3,6009.19,7529.48
0,12353.9,65136.0
0,10667.2,21020.0
0,19646.0,267704.0
4,9178.21,27151.4
2,12082.6,50856.3
2,7490.77,9224.45
2,12290.9,115286.0
5,3702.45,2164.22
3,14240.0,57931.9
3,7567.98,15375.9
3,8092.53,10201.8
0,20576.7,147531.0
0,4533.4,1175.0
2,5286.21,4255.09
3,10912.8,87094.0
3,5734.87,7334.88
0,39428.4,1220430.0
5,9205.22,14087.2
0,22172.7,410403.0
2,3759.31,2185.84
2,5559.23,4171.25
4,13845.8,81882.7
0,11440.6,37430.0
3,10206.1,36888.7
3,25328.7,472677.0
0,14453.3,93126.0
5,7620.48,12151.3
2,7658.27,9212.98
1,9210.41,17239.7
0,7902.83,13062.0
5,9711.73,30508.1
5,12228.2,70195.0
2,15955.0,161357.0
5,21328.3,279173.0
0,19426.5,274472.0
3,13348.3,142606.0
3,18468.9,160473.0
4,8499.95,24569.2
0,14275.7,104518.0
4,3977.65,1391.76
0,12227.4,48080.0
4,7763.22,9009.8
5,9715.95,30500.2
0,12530.7,29450.0
3,4291.39,1960.09
0,7898.05,20592.0
3,21856.7,409666.0
5,5064.0,1755.06
1,11198.9,69093.3
0,9779.28,32369.0
0,6690.95,11195.1
5,9588.62,37541.1
5,9844.78,36353.2
3,11959.5,51926.9
4,5869.83,10845.4
0,15269.1,124305.0
3,22288.7,248500.0
0,21634.1,199813.0
4,14351.0,109300.0
1,10951.3,67957.2
0,10957.2,78135.0
0,16254.2,187705.0
0,9293.1,16119.0
3,11170.8,85268.0
3,13696.4,90473.1
5,8064.21,9521.81
3,5683.08,4222.67
0,14726.4,79194.0
3,6329.82,10247.8
4,8838.51,20211.0
0,11933.3,58048.0
4,19505.3,182069.0
3,13245.9,61793.7
5,9628.89,36051.7
5,4608.22,2373.87
3,12289.5,90423.0
4,13544.6,59228.5
3,8679.07,26351.0
4,12706.2,81125.1
3,24256.2,260554.0
5,14326.0,95644.6
3,10864.4,49647.6
5,15343.5,80553.6
3,16320.1,110762.0
2,13150.3,40374.7
4,5675.04,7136.33
3,12959.4,50617.4
4,10265.4,109827.0
2,3994.58,1443.9
0,15862.6,106705.0
4,10840.0,39373.8
5,5356.63,1809.09
2,4814.44,3028.91
3,11319.4,28352.3
0,12685.0,78990.0
3,8938.59,38391.9
2,2412.84,51.901
0,6378.73,9547.0
0,12469.1,91964.0
0,20795.4,248000.0
0,8470.06,16579.0
3,21138.1,408618.0
4,9889.07,34473.9
3,10480.1,37734.6
1,5213.88,4283.12
4,24664.9,254585.0
0,15835.0,172087.0
0,10985.9,43205.0
3,9325.84,25534.5
0,16960.4,158532.0
2,25115.2,472302.0
0,5814.38,4319.0
2,9665.17,10097.0
4,12201.5,53258.2
2,12536.2,39284.5
0,4877.16,672.431
4,9807.16,52971.4
4,11303.2,55690.4
0,15407.1,133254.0
2,6573.72,6428.13
0,9959.17,28656.0
0,16083.9,174548.0
0,12925.9,68941.0
3,9666.76,10292.9
4,13666.5,80738.7
3,6615.25,7406.38
4,9142.08,13700.9
0,8017.54,20866.0
3,11567.3,35444.2
0,10240.9,23211.0
3,25606.0,475231.0
0,6430.13,10601.0
3,9151.43,12332.3
0,13565.4,87069.0
5,6175.02,10771.7
3,10833.6,39099.8
1,5140.43,4220.37
4,8270.56,9604.42
0,21859.2,468861.0
4,10201.8,28286.0
2,8779.38,12297.2
4,10250.9,86241.9
3,14156.0,46072.6
2,3783.37,1450.76
0,16976.1,151956.0
0,6697.88,7771.0
0,10933.0,37516.0
4,9291.3,11465.8
2,11456.0,112461.0
0,3294.91,1114.0
4,15265.7,142002.0
4,9747.11,38774.8
0,19913.3,297001.0
3,16655.7,160923.0
4,8814.81,11444.1
0,11646.5,31612.0
0,14870.6,140037.0
2,14674.4,115857.0
4,8796.78,13457.1
4,13854.7,143407.0
0,6803.99,10831.0
2,5285.22,4106.79
4,16423.9,110456.0
3,5228.82,3035.11
4,2776.54,1280.02
4,14504.7,108146.0
0,9753.68,28589.0
4,15077.3,145017.0
3,10788.8,48297.0
0,10321.9,67813.3
4,8984.41,27822.6
2,4323.23,2335.96
2,8010.19,9509.42
0,18686.4,308333.0
0,9773.64,34345.0
3,4630.75,4030.59
4,6842.78,4001.03
5,5287.43,4039.06
3,9209.51,27428.0
3,23936.5,250456.0
5,22957.6,279928.0
5,9344.4,30635.9
0,12012.5,109353.0
5,9010.38,37651.8
4,4295.24,2752.01
0,14445.1,65829.0
0,10194.5,65274.0
3,7179.44,9537.41
4,11558.0,44225.8
4,13852.0,66818.8
4,6826.0,4068.85
0,12493.9,46376.0
4,9378.3,28214.6
1,5660.61,4939.4
4,9610.97,25705.4
1,10695.6,68264.8
3,8286.41,12122.5
5,9714.21,29589.7
0,11033.7,30387.0
4,5648.09,7135.37
0,10809.2,51727.0
2,5370.26,4370.42
3,14109.7,51393.9
0,6541.69,9088.0
0,17960.1,112022.0
3,22832.4,242950.0
0,6429.33,7750.0
5,17830.3,199084.0
0,11666.0,53288.0
4,6640.8,14242.2
4,10019.0,27563.5
2,12253.9,73569.4
1,6069.77,4904.25
5,25006.1,267608.0
5,12709.3,72612.5
3,4676.94,3134.08
3,23723.9,476200.0
0,6399.65,12598.0
4,22053.8,515804.0
0,12350.4,100700.0
4,2554.88,51.4007
4,10172.0,17273.9
2,22037.0,171382.0
4,9738.72,12200.9
3,11300.6,87103.4
0,15068.2,80795.0
4,18426.7,195772.0
0,20712.2,486819.0
5,5116.52,4225.54
3,8532.18,12063.7
1,2396.06,50.7617
3,9412.53,39334.8
3,6985.38,5351.34
4,20546.4,196454.0
0,20704.6,242652.0
3,5368.91,4330.73
3,4165.28,2013.43
0,10342.7,56691.0
0,9011.54,32861.6
4,6146.86,2230.07
0,11630.4,48781.0
0,24629.5,685978.0
4,11635.5,55874.7
3,9753.61,52002.4
2,12107.5,73674.2
0,10991.2,64261.0
4,13644.9,138639.0
2,3949.53,2162.41
3,13322.9,51137.7
4,8978.86,50103.5
0,5564.39,3326.0
3,8551.27,26644.7
0,5543.24,1838.0
4,7665.29,9822.56
5,8121.24,4440.84
4,9554.42,17501.4
2,12349.7,73999.7
3,10091.7,17025.3
3,10958.5,35372.5
0,10007.1,34715.0
0,18415.2,183056.0
4,10237.9,17739.9
1,11229.1,68774.8
4,8466.99,13608.9
5,11963.9,71103.2
5,11195.5,57621.6
3,14622.4,57916.8
0,6002.82,12453.0
4,10453.5,53075.4
4,16380.9,112279.0
3,17847.8,195217.0
4,13827.2,116061.0
1,12106.6,73530.0
4,7433.07,14244.3
0,12421.8,43099.0
5,9035.07,11515.0
3,4256.33,1936.56
3,9481.0,38950.5
5,9747.05,30119.8
3,4917.2,2875.17
0,13733.0,90423.0
2,11513.5,73446.0
2,6569.61,13417.1
4,13467.4,142109.0
4,6600.04,13481.6
4,7208.74,7229.19
3,9423.31,24193.5
4,25119.0,289032.0
5,8926.01,29123.4
4,14375.3,144174.0
3,23997.3,265894.0
3,9307.27,32476.3
0,16200.9,139317.0
4,5599.02,3829.18
3,10620.1,35974.7
0,5981.8,6807.0
4,9165.55,28739.7
0,9942.84,58710.0
4,13053.2,53338.5
2,20383.0,151759.0
2,5150.44,4211.54
4,5623.55,4330.74
4,11562.4,58336.8
2,15990.7,162381.0
2,6641.48,4760.26
0,12508.6,46529.0
4,9505.62,30552.1
0,21032.8,308639.0
4,9657.13,32918.0
0,10469.6,29615.0
5,14918.5,100745.0
5,8917.33,10343.0
0,18282.3,308912.0
3,26626.3,308043.0
1,5883.64,4745.47
0,9800.25,74190.0
3,2275.3,54.6222
2,8262.6,12143.8
2,21640.3,467613.0
2,6228.74,5199.74
0,19663.3,312346.0
0,10007.3,54519.0
3,12782.0,79060.6
0,7506.56,5978.0
4,6928.7,4036.99
0,6847.7,7074.0
0,8854.42,16561.0
0,6381.0,7979.0
4,10861.9,35682.3
3,19468.6,233082.0
3,8399.17,26423.0
0,23515.7,181154.0
0,9177.8,32665.0
0,11287.7,71531.0
5,4328.9,1299.73
0,5545.83,3489.0
0,19043.6,274472.0
2,8659.45,9951.57
0,10780.5,36199.0
0,16790.2,186612.0
0,14456.3,114047.0
5,11162.6,49316.0
0,10811.7,33691.0
4,9592.52,17089.8
3,7010.53,14009.8
2,6531.97,12079.4
5,4707.34,2881.28
4,8484.55,9658.6
0,4223.75,490.0
0,9320.56,39412.0
2,3981.73,1464.02
4,9265.02,11584.9
4,22653.7,515113.0
4,23090.1,516670.0
0,8831.96,25518.0
4,7852.9,26161.5
0,10857.7,41083.0
2,6764.08,13184.0
3,10780.6,38774.5
1,2959.83,49.9295
2,16345.4,160942.0
4,6940.68,4039.98
4,7096.49,4137.19
3,6894.84,13938.2
4,10805.6,39382.8
0,9228.17,54961.0
0,8443.12,5064.0
0,5737.33,2023.0
4,8022.85,12985.1
0,21447.7,336761.0
3,13117.5,140351.0
4,10299.0,35029.5
0,23909.5,583113.0
3,12510.5,53452.1
0,8990.25,31478.0
3,13796.5,142183.0
4,5039.91,4324.25
4,4721.73,4110.33
1,2256.19,50.8236
5,10662.2,29093.8
0,13215.8,94141.0
4,9594.45,27193.6
4,12763.1,58904.3
1,5389.06,5070.06
5,5947.62,10659.3
3,7831.82,12198.6
4,18500.0,161650.0
4,12556.3,93459.5
0,11458.4,48185.0
0,7463.99,19010.0
4,10793.8,84853.8
0,19455.7,285566.0
3,8737.72,27646.8
4,7798.77,25230.3
5,11212.7,51486.3
0,7368.24,5467.0
2,5498.23,4180.48
3,9955.93,48716.7
2,3822.62,1449.95
0,12211.5,62568.0
2,6612.54,13252.9
0,18016.3,53246.0
0,12389.4,82759.0
2,5800.63,4139.68
3,16555.2,161663.0
0,13927.6,85304.0
2,14341.9,59520.7
0,19783.9,158007.0
0,10300.9,39557.0
2,5036.3,4273.08
3,13204.3,90468.9
4,24600.0,278618.0
3,6762.9,5247.15
4,19953.0,344133.0
4,5850.42,11087.7
3,6845.13,10340.7
3,5052.23,3283.31
5,9273.08,13637.5
0,14710.0,198080.0
0,17927.7,116093.0
3,6657.42,10487.3
4,7795.18,4717.18
4,10341.5,32688.4
0,5432.0,5338.0
4,9688.67,32615.8
4,11628.7,55427.3
4,14737.4,60596.0
3,6565.52,13172.6
4,11095.4,18713.6
4,21042.1,335565.0
3,9596.65,51845.4
3,17808.2,160269.0
2,5130.46,4298.56
0,12872.5,100830.0
4,7990.59,9313.85
5,13111.9,59760.7
3,11524.3,60313.5
2,13493.7,50850.5
3,8637.12,12131.4
2,5073.77,2839.08
3,12904.4,50601.7
0,7647.12,21574.0
3,6712.01,13165.9
0,8713.94,38005.0
2,20950.8,146924.0
4,8920.48,10196.1
0,12933.4,95238.0
4,9789.91,26001.1
3,9366.04,25056.3
4,9317.89,28701.2
4,13272.7,61042.2
2,5724.91,4198.66
0,6486.51,6004.0
3,9563.92,26830.8
5,9576.23,30237.8
4,13683.8,47053.9
4,22766.1,413811.0
0,14560.8,74509.0
0,15638.1,84409.0
0,26416.3,480356.0
4,4796.28,2923.23
1,2497.98,51.3076
5,7448.91,4748.25
3,14936.4,58374.5
3,14126.2,51664.7
5,15704.3,98748.6
0,11441.8,28331.0
4,2572.08,49.5646
0,5920.95,4079.0
5,12334.0,70216.3
2,3916.08,2165.78
4,5681.29,10926.0
0,10563.8,43273.5
5,13753.7,52711.7
2,13179.0,73661.9
2,4127.25,1455.16
0,30240.5,543358.0
3,5229.34,2886.85
4,8915.26,16835.9
2,10627.7,57523.4
5,4097.02,1227.88
3,13877.9,141412.0
3,11448.8,112670.0
0,12868.0,70266.0
2,5226.2,3421.63
4,4982.22,2904.47
0,15286.0,163537.0
5,22186.6,408184.0
0,6905.68,11458.0
4,7395.88,8892.35
5,13676.1,52975.6
3,10645.0,85208.2
2,6341.29,4304.58
4,4447.77,2532.7
5,4548.51,1208.93
2,3854.93,1486.75
2,5041.86,4248.36
2,8873.15,10171.5
0,12559.6,46740.0
4,7032.2,4042.03
0,6709.43,8021.0
0,5887.27,6285.0
2,5908.89,4176.32
2,5963.61,7674.6
3,14155.6,141829.0
0,20630.5,169649.0
3,3782.64,1364.82
5,7655.19,8913.33
0,9520.68,28716.0
1,2386.15,49.4221
5,9300.12,30532.8
0,32060.7,1162880.0
4,8167.82,21417.2
4,13921.4,142111.0
4,10459.6,34582.0
4,9748.57,27700.3
4,7339.31,8818.23
0,12906.5,58879.0
3,16729.9,135599.0
0,12928.1,107212.0
0,8013.7,8475.0
4,8576.09,24725.0
5,9738.49,24449.2
0,10577.9,42989.0
3,8672.72,13559.8
4,5074.36,1574.45
0,6262.83,3513.0
3,8080.51,21114.1
0,16859.7,145229.0
2,5365.94,4300.51
0,12113.0,59245.0
0,11523.6,45545.0
2,5783.28,7559.43
3,11268.5,49812.2
2,7156.07,9320.97
0,8325.66,9825.0
4,8532.55,11293.1
4,14459.7,143799.0
4,3796.61,1456.33
3,9241.13,28330.5
1,5561.59,4232.2
2,9203.42,20197.7
0,18560.3,258932.0
5,14636.3,79655.0
2,5820.77,7684.12
2,11857.1,38730.2
2,8595.0,25341.2
5,9779.29,36457.7
4,7180.21,4071.82
2,5814.95,7521.89
4,17271.5,160687.0
2,4051.65,2140.74
0,15914.8,106208.0
0,15945.2,146869.0
2,8525.36,12003.1
3,20599.8,244621.0
4,10012.4,48716.6
0,20311.0,356720.0
4,7182.16,4005.01
2,8216.37,9530.18
4,11745.2,45125.1
3,7009.17,14132.6
4,9577.41,25767.6
5,13676.4,51907.0
2,8684.67,12063.5
3,18131.5,178753.0
5,7256.45,4558.65
3,15233.7,115994.0
4,9442.56,28657.4
0,8567.75,10218.0
5,12300.6,52085.4
0,15333.5,104447.0
3,4321.85,1947.26
0,12022.3,70442.0
3,9536.52,39413.5
0,13322.2,90974.0
3,7755.11,11705.6
2,5361.56,4242.41
0,12531.9,58910.0
4,9843.31,26639.7
3,20730.4,240262.0
0,10625.4,54894.0
4,9260.57,29886.5
4,4873.08,2764.08
4,10753.0,38811.3
0,13235.7,69383.0
4,8664.3,13479.6
2,6574.01,10214.4
2,10350.6,53700.0
3,6288.18,4953.44
5,13889.3,48580.6
4,5150.94,4095.29
4,12608.1,55212.6
5,22777.4,278596.0
1,2501.63,51.298
4,16847.7,175870.0
3,8157.59,16944.7
2,3840.38,2198.42
4,9371.16,20884.9
4,9655.29,11900.9
5,17258.5,113522.0
5,8901.7,37830.0
4,11307.3,39669.5
5,10662.4,38621.7
3,15456.9,59759.2
3,2676.47,48.868
0,16823.4,202504.0
4,11707.6,32816.9
2,3777.37,1457.8
3,10382.1,71498.5
2,5530.33,4472.03
4,16560.3,144925.0
4,2489.73,64.9878
0,18184.3,244520.0
5,9404.01,30429.3
2,12638.3,71747.1
3,12403.2,56339.9
3,4158.45,1949.45
4,19052.1,161033.0
2,11572.8,115876.0
2,19531.0,410299.0
4,7795.98,10275.7
2,3949.87,2168.43
0,5447.46,3953.0
3,15506.6,81278.4
0,8297.88,16504.0
5,5734.35,4298.49
3,9372.74,27433.4
0,5111.6,5899.0
3,4871.07,3095.86
2,20728.9,174330.0
1,7284.19,4754.03
0,8879.72,16635.6
4,5516.09,7042.01
3,18732.7,160322.0
2,10350.2,37995.3
0,6873.57,10206.0
4,10378.7,28538.2
4,8970.25,11325.4
0,14492.5,157976.0
0,9529.27,39975.0
4,7277.38,15664.9
0,14495.0,89638.0
4,10085.4,34499.5
2,10438.8,37477.7
4,13496.9,61153.4
0,8374.78,8344.0
4,4989.29,3275.1
0,16961.3,206684.0
4,4459.72,3234.45
2,5082.05,4351.44
4,12955.3,65022.7
4,5017.65,3236.46
2,4038.24,2266.85
4,12006.8,37143.5
3,15298.5,64979.7
3,8771.35,12213.2
5,25384.5,477802.0
3,23115.5,243401.0
0,36025.1,1352090.0
3,8247.38,12180.0
4,11042.9,31246.2
4,8266.62,9767.04
3,9374.88,24920.5
0,9141.66,16149.0
5,13244.3,77173.6
0,15671.5,192036.0
2,5227.24,4281.03
2,2120.99,48.5016
4,9663.99,34464.3
4,9866.2,25190.3
4,7083.62,12798.0
3,15966.9,116317.0
0,5244.27,3247.0
3,6754.97,10336.7
2,18660.6,139146.0
5,13107.1,46598.5
0,18335.7,174336.0
2,4140.1,2184.45
3,9424.97,39729.5
3,3615.99,1498.1
2,11950.9,73778.1
0,14016.9,122882.0
3,14353.7,54648.1
5,9402.3,30281.7
5,8331.45,4725.64
4,10003.1,33159.5
4,5438.21,7096.74
0,9828.94,25214.0
4,11539.0,87327.7
3,9663.6,27591.9
4,8163.38,10051.7
3,13639.6,53513.0
3,10567.7,37931.1
4,6019.51,7077.36
2,6504.9,13101.3
5,21351.1,216648.0
2,5766.26,7542.96
0,6823.6,17785.0
1,7009.58,4647.46
4,9709.0,33993.7
4,20319.2,458602.0
3,7335.41,14129.7
4,11256.7,43591.3
4,9551.87,26262.6
3,10975.9,24451.6
2,5732.72,7633.71
4,5838.06,11116.3
3,6826.52,13970.5
2,3922.98,2178.06
3,10323.0,37407.3
4,11067.8,39569.7
0,15980.0,135773.0
3,13237.4,51522.4
3,12247.3,36638.1
0,8204.68,17699.0
0,7314.86,12236.0
3,9790.15,32144.8
2,5887.45,4176.48
4,3796.93,1453.87
4,9907.35,28003.6
2,8596.68,27020.4
4,10640.2,39391.0
4,3538.95,1463.94
5,3624.16,2150.99
2,8275.14,26169.5
0,8422.01,10638.9
3,6010.48,7084.01
2,5447.22,7517.29
3,6895.8,13376.8
0,16263.1,124352.0
0,21803.0,202458.0
0,8813.79,41917.0
2,4598.3,4146.34
2,16318.4,164360.0
1,5527.6,4356.07
4,9762.8,35318.8
5,5654.65,2221.86
3,13913.6,90425.9
2,7773.9,9512.21
0,10572.3,64547.0
0,16122.1,68725.0
0,14082.0,56984.0
2,16402.3,115550.0
3,4945.19,3289.79
2,3996.03,1424.63
5,7467.0,14515.9
4,10256.8,33079.8
3,5900.88,7083.26
3,9540.36,26548.4
4,13755.0,142388.0
0,11299.1,38231.0
4,9025.98,10991.8
5,16205.7,198143.0
4,10931.6,39209.7
0,16203.5,81612.0
2,7789.02,9302.43
4,9097.6,12074.9
0,10117.5,34002.0
2,12121.8,115028.0
3,15103.3,60845.5
0,6675.68,6704.0
4,2930.24,71.5619
2,14556.4,56460.3
3,19082.7,162490.0
3,10617.8,85805.8
2,22171.5,411174.0
2,21197.7,181451.0
3,13481.2,141379.0
2,8610.61,12001.3
4,12781.1,58192.2
0,21332.6,480762.0
0,4531.04,3116.0
1,12301.7,73577.8
2,5314.96,4296.47
4,9284.72,12202.1
3,8663.96,16949.5
0,8231.27,16360.0
3,18165.5,160934.0
4,17624.6,183639.0
2,5286.57,4306.98
1,9376.89,17378.6
4,5735.35,7145.14
2,5069.38,3480.37
0,35526.5,715495.0
0,12962.1,168422.0
4,8555.68,29998.4
4,20262.0,259979.0
3,13310.6,137532.0
0,16276.5,293877.0
4,7712.44,13976.0
4,24605.2,243380.0
3,18801.1,145690.0
4,16544.6,145039.0
2,15651.6,116520.0
3,22882.6,268919.0
3,13795.2,93355.1
3,8722.89,13539.3
3,8887.93,27531.4
0,14793.9,142726.0
4,13586.9,52404.5
4,24246.8,279655.0
5,4620.2,3034.78
2,12559.9,138618.0
0,11521.0,63953.0
0,15922.9,143345.0
2,8204.32,12020.6
3,9644.35,52308.3
2,12583.2,73818.7
4,9365.36,25600.8
5,7598.19,9002.88
3,5214.86,3498.6
1,5826.15,5127.93
3,13642.1,145538.0
3,7320.95,9364.31
0,7334.48,11451.0
0,16380.5,167941.0
2,5159.8,4327.51
4,9166.43,27756.0
0,11474.5,54138.0
2,5309.83,4285.67
4,9428.68,12206.4
2,5035.23,4282.99
4,9556.51,26678.2
2,17294.6,164645.0
3,12851.2,79650.6
2,2343.55,67.7433
0,5884.05,10534.0
4,10146.0,35662.6
0,16161.1,161743.0
3,8625.39,10671.3
3,9725.25,51941.1
0,8974.0,16556.0
0,10214.4,83983.0
0,8991.78,69150.0
3,22082.0,412385.0
3,9607.12,16666.7
0,15793.8,193095.0
1,9346.24,17270.9
2,5063.25,4199.23
0,16080.8,128791.0
0,16756.8,137509.0
4,9376.22,25829.4
0,15450.2,65642.0
3,6418.5,7389.39
4,13212.3,89325.5
3,11350.8,34837.0
0,24622.0,528308.0
3,14060.5,90561.6
3,22688.8,415033.0
4,14700.3,144419.0
0,12174.1,72181.0
4,9141.87,25906.7
4,8443.37,9445.88
3,6317.89,6298.31
0,14355.2,37287.0
5,9428.17,30664.3
2,5366.04,4202.43
0,40236.9,1171530.0
0,22308.6,433155.0
2,8612.71,12064.1
2,11592.1,73772.1
0,17719.0,189517.0
4,19170.6,178161.0
2,6267.18,7350.97
0,8143.2,7649.0
3,5081.34,2945.66
0,6297.16,5591.0
4,10052.9,32653.4
0,7775.25,11044.0
0,11750.0,142056.0
0,18599.1,178407.0
3,14215.6,50917.7
2,5538.68,4403.08
4,14106.6,69248.5
1,9552.23,17314.7
3,14002.2,81527.4
3,26211.2,474903.0
0,11851.5,38705.3
0,14878.3,139130.0
5,12119.7,71037.8
3,9306.12,27226.4
0,16458.0,189248.0
0,17759.7,145361.0
4,8234.02,4465.94
0,15482.6,181109.0
3,10438.7,36834.4
0,13947.5,103142.0
3,7731.54,15127.5
3,4307.6,3945.18
4,7244.01,4110.14
5,9211.27,38114.3
1,13267.9,69167.0
2,8005.79,25537.8
0,16139.8,100150.0
0,7602.36,20276.0
3,7030.46,5054.06
5,19513.5,411649.0
5,9573.98,30265.3
2,9331.12,16848.7
2,8528.19,11936.7
3,9500.81,51831.4
0,6060.32,7302.0
4,8377.2,12246.8
2,7750.82,9523.84
5,9117.92,16567.0
2,11973.9,113284.0
5,9330.81,30314.6
0,12483.4,50166.0
5,8229.2,26780.5
3,13137.8,60650.9
2,8853.84,10558.3
5,13999.6,60165.8
3,6899.61,9197.41
3,10892.0,57433.6
2,3735.63,2096.18
3,17446.6,161204.0
0,17336.0,206087.0
3,16513.4,110121.0
3,13029.4,79936.4
0,11393.8,29304.0
0,16028.8,329302.0
0,6991.97,10710.0
3,6617.29,5200.68
3,8234.49,25019.6
4,5392.43,3390.9
2,8264.63,26714.9
3,9577.21,33050.9
4,5796.8,7138.97
0,13469.7,82920.0
0,8101.63,25110.0
2,7735.26,9439.38
0,15207.7,124274.0
4,9018.75,10415.6
4,8010.35,12824.0
0,6398.82,3522.0
3,19800.0,235543.0
3,5752.6,4372.97
2,3933.64,2169.42
0,10467.8,26560.0
0,9003.72,10504.0
3,18681.4,163173.0
2,17684.8,139461.0
0,11963.6,52994.0
0,17121.7,85336.0
3,19289.9,162049.0
4,11872.1,86670.6
5,9022.77,16618.1
0,19376.5,216522.0
0,23524.6,540960.0
3,16558.1,161203.0
3,17330.3,172124.0
4,11664.5,41308.2
4,17600.5,147946.0
2,10795.0,57558.9
0,11021.6,45565.0
1,11326.7,69110.4
4,9547.66,18354.2
3,12540.6,74894.0
4,10100.1,26867.2
3,8677.68,13472.1
4,12308.9,78261.0
5,5350.01,3305.24
4,9069.28,28679.1
2,15707.2,116106.0
4,8276.09,23457.0
3,4361.89,1984.36
0,21086.8,396734.0
